accelX,accelY,accelZ,actualServoPos1,actualServoPos2,actualServoPos3,actualServoPos4,altitude,cx,cy,desiredServoPos1,desiredServoPos2,desiredServoPos3,desiredServoPos4,epochTime,gpsAltAGL,gpsAltMSL,gpsLat,gpsLock,gpsLong,gyroX,gyroY,gyroZ,i,initialAltitude,j,k,loopCount,magX,magY,magZ,posX,posY,posZ,pressure,rawMagX,rawMagY,rawMagZ,rssi,satellites,state,targetGpsLat,targetGpsLong,temperature,timestamp,trajA,trajB,trajC,trajD,velX,velY,velZ,w,internalTimestamp
0.01,-0.081,0.987,0,0,0,0,896.36969,0,0,0,0,0,0,0,0,894.359,31.0443516,1,-103.535248,1.54,-0.28,-1.61,0.274793506,0,-0.95963335,-0.049972318,54881,0,0,0,-1280270.5,-5318297,3270569.5,910.100586,0,0,0,-94,12,0,0,0,66.01,2857563,0,0,0,0,-2.2215507,-7.56213093,-24.7119541,0.033092544,1.74976E+12
0.007,-0.096,0.987,0,0,0,0,897.473755,0,0,0,0,0,0,0,0,894.369,31.0443516,1,-103.535248,1.54,-0.21,-0.49,0.734259844,0,-0.676281691,-0.018660493,54882,0,0,0,-1280270.62,-5318296.5,3270570,909.979,0,0,0,-91,12,0,0,0,66,2857663,0,0,0,0,-2.62546325,-7.15099335,1.65872574,0.056191098,1.74976E+12
0.001,-0.082,0.987,0,0,0,0,896.573669,0,0,0,0,0,0,0,0,894.366,31.0443516,1,-103.535248,1.61,-0.14,-2.03,0.978784502,0,-0.194128111,0.018267192,54883,0,0,0,-1280270.62,-5318296.5,3270569.75,910.078125,0,0,0,-94,12,0,0,0,66.01,2857761,0,0,0,0,-1.7686,-7.76491356,-3.67631078,0.062940784,1.74976E+12
0.003,-0.08,0.988,0,0,0,0,896.919495,0,0,0,0,0,0,0,0,894.353,31.0443516,1,-103.535248,1.54,-0.21,-1.4,0.994562864,0,0.077979714,0.03524584,54884,0,0,0,-1280270.62,-5318296.5,3270569.75,910.040039,0,0,0,-96,12,0,0,0,66.01,2857811,0,0,0,0,-1.7256248,-7.54658127,-3.15646696,0.059343051,1.74976E+12
0.007,-0.089,0.988,0,0,0,0,896.94165,0,0,0,0,0,0,0,0,894.346,31.0443516,1,-103.535248,1.47,-0.42,-0.35,0.936176836,0,0.344212592,0.049643911,54885,0,0,0,-1280270.62,-5318296.5,3270569.75,910.037598,0,0,0,-91,12,0,0,0,66.02,2857861,0,0,0,0,-1.6799202,-7.32374096,-2.63019681,0.051245377,1.74976E+12
-0.001,-0.086,0.987,0,0,0,0,897.209961,0,0,0,0,0,0,0,0,894.344,31.0443516,1,-103.535248,1.47,-0.28,-1.61,0.807934046,0,0.584856391,0.060323883,54886,0,0,0,-1280270.62,-5318296.5,3270569.75,910.008057,0,0,0,-95,13,0,0,0,66.01,2857911,0,0,0,0,-1.62033176,-7.10275745,-2.10039854,0.039327357,1.74976E+12
0,-0.084,0.987,0,0,0,0,896.489441,0,0,0,0,0,0,0,0,894.403,31.0443516,1,-103.535248,1.61,-0.28,-0.42,-0.843702316,0,0.532193065,0.003731074,54893,0,0,0,-1280270.5,-5318296,3270569.75,910.087402,0,0,0,-90,13,0,0,0,66.01,2858261,0,0,0,0,-1.20878959,-5.6634922,1.45938349,-0.070164219,1.74976E+12
0.009,-0.086,0.988,0,0,0,0,896.75769,0,0,0,0,0,0,0,0,894.396,31.0443516,1,-103.535248,1.54,-0.21,-2.1,-0.956108689,0,0.28348586,-0.012022127,54894,0,0,0,-1280270.5,-5318296,3270569.75,910.057861,0,0,0,-91,12,0,0,0,66.01,2858311,0,0,0,0,-1.43336129,-6.47896862,1.96415067,-0.07312607,1.74976E+12
0.006,-0.088,0.988,0,0,0,0,896.833069,0,0,0,0,0,0,0,0,894.411,31.0443516,1,-103.535248,1.54,-0.21,-1.19,-0.997049749,0,0.013890893,-0.026791019,54895,0,0,0,-1280270.5,-5318296,3270569.75,910.049561,0,0,0,-88,13,0,0,0,66.01,2858361,0,0,0,0,-1.65239322,-7.29315853,2.47804594,-0.070577033,1.74976E+12
0.006,-0.085,0.987,0,0,0,0,896.589172,0,0,0,0,0,0,0,0,894.423,31.0443516,1,-103.535248,1.47,-0.28,-0.84,-0.963658094,0,-0.256588221,-0.039727759,54896,0,0,0,-1280270.5,-5318296,3270569.75,910.076416,0,0,0,-100,13,0,0,0,66.01,2858411,0,0,0,0,-1.87411463,-8.09955692,2.99865675,-0.062827572,1.74976E+12
0,-0.084,0.988,0,0,0,0,896.549255,0,0,0,0,0,0,0,0,894.419,31.0443516,1,-103.535248,1.47,-0.28,-0.91,-0.858425796,0,-0.508033216,-0.049636424,54897,0,0,0,-1280270.5,-5318296,3270569.5,910.080811,0,0,0,-99,12,0,0,0,66.01,2858461,0,0,0,0,-1.82877779,-8.90618706,-2.81854057,-0.050435513,1.74976E+12
0.003,-0.092,0.987,0,0,0,0,896.560364,0,0,0,0,0,0,0,0,894.387,31.0443516,1,-103.535248,1.47,-0.28,-1.96,-0.688903093,0,-0.721898437,-0.055715479,54898,0,0,0,-1280270.5,-5318296,3270569.75,910.07959,0,0,0,-93,13,0,0,0,66.01,2858511,0,0,0,0,-2.02592659,-9.71664524,4.04468441,-0.0342202,1.74976E+12
0.004,-0.092,0.987,0,0,0,0,896.704468,0,0,0,0,0,0,0,0,894.393,31.0443516,1,-103.535248,1.47,-0.35,-1.75,-0.46802333,0,-0.881697,-0.057682123,54899,0,0,0,-1280270.5,-5318296.5,3270569.75,910.063721,0,0,0,-89,13,0,0,0,66.01,2858561,0,0,0,0,-2.2185936,-9.50437355,4.56554174,-0.015408243,1.74976E+12
0.006,-0.093,0.987,0,0,0,0,896.40741,0,0,0,0,0,0,0,0,894.429,31.0443516,1,-103.535248,1.54,-0.42,-0.7,-0.212311566,0,-0.975619853,-0.055399355,54900,0,0,0,-1280270.5,-5318296.5,3270569.5,910.096436,0,0,0,-99,13,0,0,0,66.01,2858611,0,0,0,0,-2.15632343,-9.29284477,-1.25928831,0.004537652,1.74976E+12
0.002,-0.092,0.988,0,0,0,0,896.385254,0,0,0,0,0,0,0,0,894.464,31.0443516,1,-103.535248,1.61,-0.35,-1.61,0.05944645,0,-0.996737242,-0.048979193,54901,0,0,0,-1280270.5,-5318296.5,3270569.75,910.098877,0,0,0,-88,13,0,0,0,66.01,2858661,0,0,0,0,-2.35190392,-9.08932,5.58643532,0.024126418,1.74976E+12
-0.001,-0.096,0.987,0,0,0,0,896.289917,0,0,0,0,0,0,0,0,894.447,31.0443516,1,-103.535248,1.54,-0.14,-0.84,0.915965,0,0.39449966,0.045723215,54908,0,0,0,-1280270.5,-5318296,3270569.5,910.109375,0,0,0,-93,12,0,0,0,66.01,2859011,0,0,0,0,-2.05732536,-8.64972,2.79216385,0.05733623,1.74976E+12
0.002,-0.092,0.987,0,0,0,0,896.236694,0,0,0,0,0,0,0,0,894.448,31.0443516,1,-103.535248,1.54,-0.21,-1.68,0.775010943,0,0.628217,0.053540744,54909,0,0,0,-1280270.5,-5318296,3270569.5,910.115234,0,0,0,-98,13,0,0,0,66,2859061,0,0,0,0,-2.00443506,-8.43321705,3.3161664,0.042834736,1.74976E+12
0.004,-0.09,0.987,0,0,0,0,896.385254,0,0,0,0,0,0,0,0,894.457,31.0443516,1,-103.535248,1.61,-0.28,-0.84,0.563483357,0,0.82385,0.059093487,54910,0,0,0,-1280270.5,-5318296,3270569.5,910.098877,0,0,0,-98,13,0,0,0,66.01,2859111,0,0,0,0,-1.94304776,-8.22041512,3.83306479,0.016301028,1.74976E+12
-0.001,-0.088,0.987,0,0,0,0,896.347534,0,0,0,0,0,0,0,0,894.461,31.0443516,1,-103.535248,1.54,-0.35,-0.91,0.319547623,0,0.945663035,0.060017377,54911,0,0,0,-1280270.5,-5318296,3270569.5,910.103,0,0,0,-91,13,0,0,0,66.01,2859161,0,0,0,0,-1.87448645,-8.0117979,4.34593344,-0.002958655,1.74976E+12
0,-0.085,0.987,0,0,0,0,896.498291,0,0,0,0,0,0,0,0,894.49,31.0443516,1,-103.535248,1.54,-0.35,-1.26,0.051425833,0,0.996833503,0.056539811,54912,0,0,0,-1280270.5,-5318296,3270569.5,910.086426,0,0,0,-93,13,0,0,0,66.01,2859211,0,0,0,0,-1.80347776,-8.83740139,4.85224867,-0.021946261,1.74976E+12
0.005,-0.083,0.987,0,0,0,0,896.150269,0,0,0,0,0,0,0,0,894.518,31.0443516,1,-103.535248,1.54,-0.35,-1.54,-0.220725164,0,0.973316908,0.048850332,54913,0,0,0,-1280270.5,-5318296,3270569.5,910.124756,0,0,0,-94,13,0,0,0,66.01,2859261,0,0,0,0,-1.7335149,-8.64163589,-0.988594055,-0.039348863,1.74976E+12
0.013,-0.087,0.988,0,0,0,0,896.39856,0,0,0,0,0,0,0,0,894.512,31.0443516,1,-103.535248,1.47,-0.35,-1.47,-0.476175368,0,0.876898944,0.037488218,54914,0,0,0,-1280270.5,-5318296,3270569.5,910.097412,0,0,0,-98,13,0,0,0,66.01,2859311,0,0,0,0,-1.67905545,-9.47078705,-0.499531686,-0.053850796,1.74976E+12
0.007,-0.09,0.988,0,0,0,0,896.199036,0,0,0,0,0,0,0,0,894.518,31.0443516,1,-103.535248,1.47,-0.35,-0.77,-0.695784628,0,0.714984715,0.023291001,54915,0,0,0,-1280270.5,-5318296,3270569.5,910.119385,0,0,0,-90,13,0,0,0,66.01,2859361,0,0,0,0,-1.63143516,-9.27151203,-0.00758259,-0.064328432,1.74976E+12
0.003,-0.09,0.987,0,0,0,0,896.509399,0,0,0,0,0,0,0,0,894.524,31.0443516,1,-103.535248,1.61,-0.28,-0.91,-0.997226,0,-0.024940105,-0.024894225,54918,0,0,0,-1280270.5,-5318296,3270569.25,910.085205,0,0,0,-90,13,0,0,0,66.01,2859511,0,0,0,0,-1.51270485,-8.64872932,-4.83356571,-0.065563329,1.74976E+12
0,-0.088,0.988,0,0,0,0,896.117,0,0,0,0,0,0,0,0,894.507,31.0443516,1,-103.535248,1.61,-0.28,-1.61,-0.659869432,0,-0.748797417,-0.057164121,54921,0,0,0,-1280270.5,-5318296,3270569.5,910.128418,0,0,0,-93,13,0,0,0,66.01,2859661,0,0,0,0,-1.35655499,-8.00258,3.06958318,-0.024637938,1.74976E+12
0.005,-0.084,0.988,0,0,0,0,896.261108,0,0,0,0,0,0,0,0,894.507,31.0443516,1,-103.535248,1.54,-0.35,-1.33,-0.432408661,0,-0.89964503,-0.060254458,54922,0,0,0,-1280270.5,-5318296,3270569.5,910.112549,0,0,0,-95,13,0,0,0,66.02,2859711,0,0,0,0,-1.28548658,-7.7914629,3.58826852,-0.005574362,1.74976E+12
0.003,-0.087,0.988,0,0,0,0,896.265503,0,0,0,0,0,0,0,0,894.538,31.0443516,1,-103.535248,1.54,-0.35,-1.05,-0.172664925,0,-0.983125508,-0.05884397,54923,0,0,0,-1280270.38,-5318296,3270569.25,910.112061,0,0,0,-90,13,0,0,0,66.01,2859761,0,0,0,0,-0.954108596,-7.58634,-2.24294424,0.01372908,1.74976E+12
0.006,-0.089,0.988,0,0,0,0,895.90863,0,0,0,0,0,0,0,0,894.538,31.0443516,1,-103.535248,1.47,-0.28,-1.75,0.100259893,0,-0.993033469,-0.053015184,54924,0,0,0,-1280270.38,-5318296,3270569.5,910.151367,0,0,0,-92,12,0,0,0,66.02,2859811,0,0,0,0,-1.14593744,-7.38529396,4.59895277,0.031966817,1.74976E+12
0.012,-0.088,0.988,0,0,0,0,896.371948,0,0,0,0,0,0,0,0,894.552,31.0443516,1,-103.535248,1.47,-0.28,-1.82,0.36564669,0,-0.928517878,-0.043208152,54925,0,0,0,-1280270.38,-5318296,3270569.5,910.100342,0,0,0,-93,12,0,0,0,66.01,2859861,0,0,0,0,-1.3405304,-8.21522,5.09202147,0.047855828,1.74976E+12
0.001,-0.094,0.987,0,0,0,0,896.090393,0,0,0,0,0,0,0,0,894.555,31.0443516,1,-103.535248,1.61,-0.28,-1.26,0.92913866,0,-0.36291194,0.001823076,54928,0,0,0,-1280270.38,-5318296,3270569.5,910.131348,0,0,0,-89,12,0,0,0,66.01,2860011,0,0,0,0,-1.97534049,-7.60829735,-6.1025939,0.070660725,1.74976E+12
0.001,-0.088,0.988,0,0,0,0,895.899719,0,0,0,0,0,0,0,0,894.629,31.0443516,1,-103.535248,1.54,-0.28,-1.68,0.739787042,0,0.669607043,0.061620798,54932,0,0,0,-1280270.38,-5318296,3270569.25,910.152344,0,0,0,-94,13,0,0,0,66.02,2860211,0,0,0,0,-2.02648664,-6.75372839,-4.0377388,0.023335517,1.74976E+12
0.006,-0.086,0.987,0,0,0,0,896.010559,0,0,0,0,0,0,0,0,894.657,31.0443516,1,-103.535248,1.47,-0.28,-1.75,0.530391634,0,0.844953,0.068467081,54933,0,0,0,-1280270.38,-5318296,3270569.25,910.140137,0,0,0,-90,13,0,0,0,66.01,2860261,0,0,0,0,-2.20287704,-6.54567146,-3.52001715,0.007173104,1.74976E+12
0.001,-0.092,0.987,0,0,0,0,895.713562,0,0,0,0,0,0,0,0,894.683,31.0443516,1,-103.535248,1.47,-0.35,-0.77,0.281341046,0,0.956989169,0.070217177,54934,0,0,0,-1280270.38,-5318296,3270569.5,910.172852,0,0,0,-93,13,0,0,0,66.01,2860311,0,0,0,0,-2.38117671,-7.36796761,3.33429646,-0.009408901,1.74976E+12
0.001,-0.09,0.987,0,0,0,0,896.352,0,0,0,0,0,0,0,0,894.719,31.0443516,1,-103.535248,1.47,-0.35,-1.47,0.011135624,0,0.99739188,0.066674039,54935,0,0,0,-1280270.38,-5318296,3270569.5,910.102539,0,0,0,-91,12,0,0,0,66.01,2860361,0,0,0,0,-2.5594821,-7.16971493,3.83737278,-0.025298638,1.74976E+12
0.004,-0.092,0.987,0,0,0,0,896.214539,0,0,0,0,0,0,0,0,894.72,31.0443516,1,-103.535248,1.54,-0.35,-1.68,-0.259865314,0,0.963092625,0.058123346,54936,0,0,0,-1280270.5,-5318296,3270569.5,910.117676,0,0,0,-100,13,0,0,0,66,2860411,0,0,0,0,-2.22764587,-6.97309113,4.33408213,-0.039297532,1.74976E+12
0.005,-0.094,0.987,0,0,0,0,896.697815,0,0,0,0,0,0,0,0,894.711,31.0443516,1,-103.535248,1.54,-0.35,-1.54,-0.511264384,0,0.856758,0.045179334,54937,0,0,0,-1280270.5,-5318296,3270569.5,910.064453,0,0,0,-98,13,0,0,0,66.01,2860461,0,0,0,0,-2.16657448,-6.77768087,4.8276515,-0.05033179,1.74976E+12
0.002,-0.086,0.987,0,0,0,0,896.431763,0,0,0,0,0,0,0,0,894.703,31.0443516,1,-103.535248,1.61,-0.35,-0.91,-0.724370718,0,0.686391294,0.028865395,54938,0,0,0,-1280270.5,-5318296,3270569.5,910.09375,0,0,0,-94,13,0,0,0,66.01,2860511,0,0,0,0,-2.10985017,-6.58070326,-1.0196352,-0.057627734,1.74976E+12
0.002,-0.093,0.988,0,0,0,0,896.352,0,0,0,0,0,0,0,0,894.796,31.0443516,1,-103.535248,1.47,-0.21,-1.75,-0.629684269,0,-0.773867667,-0.066340104,54944,0,0,0,-1280270.5,-5318296,3270569.5,910.102539,0,0,0,-90,13,0,0,0,66.01,2860811,0,0,0,0,-1.77940035,-6.3515439,2.05463171,-0.015019702,1.74976E+12
0.007,-0.092,0.987,0,0,0,0,896.465,0,0,0,0,0,0,0,0,894.789,31.0443516,1,-103.535248,1.54,-0.28,-1.75,-0.39622885,0,-0.915463567,-0.070192643,54945,0,0,0,-1280270.5,-5318296,3270569.75,910.090088,0,0,0,-98,13,0,0,0,66.01,2860861,0,0,0,0,-1.95794427,-7.17259359,8.90618801,0.00147338,1.74976E+12
0.001,-0.091,0.987,0,0,0,0,896.201233,0,0,0,0,0,0,0,0,894.783,31.0443516,1,-103.535248,1.61,-0.35,-1.33,-0.133110583,0,-0.988551915,-0.068775386,54946,0,0,0,-1280270.5,-5318296,3270569.25,910.119141,0,0,0,-89,13,0,0,0,66.01,2860911,0,0,0,0,-1.881387,-6.97291708,-15.9450016,0.017794447,1.74976E+12
0.004,-0.089,0.987,0,0,0,0,896.436218,0,0,0,0,0,0,0,0,894.777,31.0443516,1,-103.535248,1.61,-0.28,-1.61,0.140069053,0,-0.987648308,-0.062099416,54947,0,0,0,-1280270.5,-5318296,3270569.5,910.093262,0,0,0,-94,13,0,0,0,66,2860961,0,0,0,0,-1.80354357,-6.77652597,16.2513084,0.032790393,1.74976E+12
0.01,-0.085,0.987,0,0,0,0,895.968445,0,0,0,0,0,0,0,0,894.787,31.0443516,1,-103.535248,1.61,-0.28,-1.54,0.402699679,0,-0.912795365,-0.050776295,54948,0,0,0,-1280270.5,-5318296,3270569.5,910.144775,0,0,0,-99,13,0,0,0,66.01,2861011,0,0,0,0,-1.7326951,-6.58456421,-8.61868858,0.045380011,1.74976E+12
0.006,-0.083,0.988,0,0,0,0,896.389648,0,0,0,0,0,0,0,0,894.811,31.0443497,1,-103.535248,1.61,-0.35,-0.98,0.634888947,0,-0.769842505,-0.035587531,54949,0,0,0,-1280270.5,-5318296,3270569.5,910.098389,0,0,0,-94,13,0,0,0,66.01,2861061,0,0,0,0,-1.67429876,-6.38834667,4.55068398,0.054700233,1.74976E+12
0.001,-0.087,0.987,0,0,0,0,896.298767,0,0,0,0,0,0,0,0,894.831,31.0443516,1,-103.535248,1.54,-0.28,-1.12,0.81980139,0,-0.569220126,-0.017760247,54950,0,0,0,-1280270.5,-5318296,3270569.5,910.108398,0,0,0,-91,13,0,0,0,66.01,2861111,0,0,0,0,-1.62229359,-6.18853521,5.04627943,0.059989441,1.74976E+12
0.002,-0.087,0.987,0,0,0,0,896.219,0,0,0,0,0,0,0,0,894.851,31.0443516,1,-103.535248,1.47,-0.28,-1.61,0.933182061,0,-0.354542851,0.00178339,54951,0,0,0,-1280270.5,-5318296,3270569.5,910.117188,0,0,0,-92,13,0,0,0,66,2861161,0,0,0,0,-1.5726254,-5.98220539,-7.12967348,0.058885921,1.74976E+12
0.006,-0.086,0.988,0,0,0,0,896.487183,0,0,0,0,0,0,0,0,894.899,31.0443516,1,-103.535248,1.54,-0.35,-1.68,-0.259381473,0,0.963430762,0.057049185,54959,0,0,0,-1280270.38,-5318296,3270569.5,910.087646,0,0,0,-91,12,0,0,0,66.01,2861561,0,0,0,0,-1.02449334,-6.37706614,9.65838528,-0.035607345,1.74976E+12
0.007,-0.087,0.988,0,0,0,0,896.212341,0,0,0,0,0,0,0,0,894.906,31.0443516,1,-103.535248,1.47,-0.28,-1.61,-0.510920286,0,0.857247055,0.043235395,54960,0,0,0,-1280270.38,-5318296,3270569.5,910.11792,0,0,0,-90,12,0,0,0,66.01,2861611,0,0,0,0,-1.2183013,-6.1787591,-2.52577114,-0.047102209,1.74976E+12
0.005,-0.088,0.987,0,0,0,0,896.587,0,0,0,0,0,0,0,0,894.898,31.0443497,1,-103.535248,1.47,-0.35,-1.05,-0.724188089,0,0.68690753,0.026218418,54961,0,0,0,-1280270.38,-5318296,3270569.5,910.07666,0,0,0,-86,13,0,0,0,66.01,2861661,0,0,0,0,-1.41650474,-7.00591946,-2.0246892,-0.054975752,1.74976E+12
0.001,-0.095,0.987,0,0,0,0,896.243347,0,0,0,0,0,0,0,0,894.898,31.0443497,1,-103.535248,1.47,-0.28,-1.19,-0.883241296,0,0.46516031,0.00711015,54962,0,0,0,-1280270.38,-5318296,3270569.5,910.114502,0,0,0,-87,13,0,0,0,66.01,2861711,0,0,0,0,-1.61814725,-6.80241776,-1.5198257,-0.058823682,1.74976E+12
0.002,-0.093,0.987,0,0,0,0,896.325378,0,0,0,0,0,0,0,0,894.94,31.0443516,1,-103.535248,1.54,-0.28,-1.61,-0.976236403,0,0.208389223,-0.012437475,54963,0,0,0,-1280270.38,-5318296,3270569.5,910.105469,0,0,0,-89,13,0,0,0,66.01,2861761,0,0,0,0,-1.82352114,-6.73416138,-1.01114357,-0.058153272,1.74976E+12
0.004,-0.088,0.986,0,0,0,0,896.006165,0,0,0,0,0,0,0,0,894.937,31.0443516,1,-103.535248,1.54,-0.28,-1.47,-0.996064544,0,-0.0637842,-0.031092593,54964,0,0,0,-1280270.38,-5318296,3270569.5,910.140625,0,0,0,-94,13,0,0,0,66.01,2861811,0,0,0,0,-2.02764058,-7.54751873,-0.495414048,-0.053106714,1.74976E+12
0.002,-0.088,0.987,0,0,0,0,896.449524,0,0,0,0,0,0,0,0,894.93,31.0443497,1,-103.535248,1.54,-0.28,-1.19,-0.941329062,0,-0.331204981,-0.047417492,54965,0,0,0,-1280270.38,-5318296,3270569,910.091797,0,0,0,-89,13,0,0,0,66.01,2861861,0,0,0,0,-2.22721457,-7.34372044,-6.34313,-0.04420967,1.74976E+12
0,-0.091,0.987,0,0,0,0,896.079285,0,0,0,0,0,0,0,0,894.939,31.0443497,1,-103.535248,1.54,-0.35,-1.19,-0.81609565,0,-0.573886693,-0.060189404,54966,0,0,0,-1280270.38,-5318296,3270569.75,910.132568,0,0,0,-92,13,0,0,0,66.01,2861911,0,0,0,0,-2.41847777,-8.15576077,13.2059555,-0.031926327,1.74976E+12
0.002,-0.086,0.988,0,0,0,0,896.338684,0,0,0,0,0,0,0,0,894.965,31.0443497,1,-103.535248,1.54,-0.35,-1.4,-0.629595935,0,-0.773711383,-0.06842225,54967,0,0,0,-1280270.5,-5318296,3270569.5,910.104,0,0,0,-92,12,0,0,0,66.01,2861961,0,0,0,0,-2.60187364,-7.9370842,1.05151272,-0.017266031,1.74976E+12
0.008,-0.086,0.987,0,0,0,0,896.097046,0,0,0,0,0,0,0,0,894.94,31.0443497,1,-103.535248,1.47,-0.28,-1.12,0.140405551,0,-0.987712085,-0.061959043,54970,0,0,0,-1280270.5,-5318296,3270569.5,910.130615,0,0,0,-90,13,0,0,0,66.01,2862111,0,0,0,0,-2.10829377,-8.36038208,2.57845783,0.029533846,1.74976E+12
0.002,-0.088,0.987,0,0,0,0,896.112549,0,0,0,0,0,0,0,0,895.01,31.0443516,1,-103.535248,1.54,-0.28,-1.33,0.930792689,0,-0.359861523,0.005304567,54974,0,0,0,-1280270.38,-5318295.5,3270569.5,910.128906,0,0,0,-91,13,0,0,0,66.01,2862311,0,0,0,0,-2.15178418,-8.58929729,4.56797314,0.0640048,1.74976E+12
-0.002,-0.094,0.988,0,0,0,0,896.281,0,0,0,0,0,0,0,0,895.016,31.0443497,1,-103.535248,1.61,-0.35,-1.19,0.99334693,0,-0.094040208,0.023144981,54975,0,0,0,-1280270.38,-5318296,3270569.5,910.110352,0,0,0,-90,13,0,0,0,66.02,2862361,0,0,0,0,-2.35992503,-10.4310751,5.07828569,0.062311556,1.74976E+12
0.001,-0.09,0.987,0,0,0,0,896.287659,0,0,0,0,0,0,0,0,895.026,31.0443497,1,-103.535248,1.61,-0.35,-1.75,0.981462657,0,0.179082796,0.039176088,54976,0,0,0,-1280270.38,-5318296,3270569.5,910.109619,0,0,0,-94,13,0,0,0,66.01,2862411,0,0,0,0,-2.57235527,-9.18677139,-0.741503954,0.055908162,1.74976E+12
0,-0.085,0.988,0,0,0,0,895.992859,0,0,0,0,0,0,0,0,895.021,31.0443497,1,-103.535248,1.61,-0.42,-1.4,0.89593643,0,0.438767612,0.052243736,54977,0,0,0,-1280270.5,-5318296,3270569.5,910.14209,0,0,0,-89,13,0,0,0,66.01,2862461,0,0,0,0,-2.5186727,-8.96713352,-0.21412304,0.045293361,1.74976E+12
0.009,-0.084,0.987,0,0,0,0,896.309875,0,0,0,0,0,0,0,0,895.044,31.0443497,1,-103.535248,1.47,-0.49,-1.89,0.743027329,0,0.665707,0.061311908,54978,0,0,0,-1280270.5,-5318296,3270569.5,910.107178,0,0,0,-98,13,0,0,0,66.01,2862511,0,0,0,0,-2.19423032,-8.75008106,0.317771226,0.031392608,1.74976E+12
0.012,-0.088,0.987,0,0,0,0,896.269958,0,0,0,0,0,0,0,0,895.071,31.0443497,1,-103.535248,1.47,-0.49,-1.26,0.534596503,0,0.842403173,0.065855809,54979,0,0,0,-1280270.5,-5318296,3270569.5,910.111572,0,0,0,-88,12,0,0,0,66.01,2862561,0,0,0,0,-2.11915684,-8.53804874,0.836863875,0.01505089,1.74976E+12
0.011,-0.093,0.987,0,0,0,0,896.482788,0,0,0,0,0,0,0,0,895.082,31.0443497,1,-103.535248,1.47,-0.35,-1.05,0.286045283,0,0.955974817,0.065452531,54980,0,0,0,-1280270.5,-5318296,3270570,910.088135,0,0,0,-94,12,0,0,0,66.01,2862611,0,0,0,0,-2.29777384,-9.36016464,7.69149,-0.002507942,1.74976E+12
0.013,-0.088,0.987,0,0,0,0,896.294312,0,0,0,0,0,0,0,0,895.06,31.0443497,1,-103.535248,1.54,-0.28,-1.61,0.016014727,0,0.997863054,0.06012366,54981,0,0,0,-1280270.5,-5318296,3270569.75,910.108887,0,0,0,-91,11,0,0,0,66.01,2862661,0,0,0,0,-2.47768211,-10.1853008,-4.48237371,-0.019951599,1.74976E+12
-0.001,-0.093,0.987,0,0,0,0,897.083557,0,0,0,0,0,0,0,0,895.083,31.0443497,1,-103.535248,1.54,-0.14,-0.7,-0.721098721,0,0.690043151,0.020553593,54984,0,0,0,-1280270.62,-5318296,3270569.25,910.022,0,0,0,-99,11,0,0,0,66,2862813,0,0,0,0,-2.03429079,-9.58889675,-9.3251791,-0.0586061,1.74976E+12
0,-0.085,0.987,0,0,0,0,896.117,0,0,0,0,0,0,0,0,895.129,31.0443497,1,-103.535248,1.54,-0.42,-0.91,-0.942065477,0,-0.328297853,-0.046480142,54988,0,0,0,-1280270.5,-5318296,3270569.75,910.128418,0,0,0,-89,11,0,0,0,66.01,2863015,0,0,0,0,-1.59760547,-6.68973684,5.39992666,-0.050722454,1.74976E+12
0.002,-0.087,0.988,0,0,0,0,896.371948,0,0,0,0,0,0,0,0,895.157,31.0443497,1,-103.535248,1.54,-0.42,-1.4,-0.81749326,0,-0.571812093,-0.057399448,54989,0,0,0,-1280270.5,-5318296,3270569.25,910.100342,0,0,0,-98,11,0,0,0,66.02,2863065,0,0,0,0,-1.536538,-6.47319317,-6.75352955,-0.0379612,1.74976E+12
0.013,-0.09,0.987,0,0,0,0,895.893066,0,0,0,0,0,0,0,0,895.17,31.0443497,1,-103.535248,1.47,-0.35,-1.12,-0.631734669,0,-0.772209227,-0.064067856,54990,0,0,0,-1280270.5,-5318296,3270569.75,910.153076,0,0,0,-93,11,0,0,0,66.01,2863115,0,0,0,0,-1.46575463,-6.25948572,6.45041,-0.022351088,1.74976E+12
0.009,-0.087,0.986,0,0,0,0,896.161316,0,0,0,0,0,0,0,0,895.221,31.0443497,1,-103.535248,1.47,-0.28,-0.63,-0.458784252,0,-0.886293828,-0.062467802,54991,0,0,0,-1280270.38,-5318296,3270569,910.123535,0,0,0,-92,11,0,0,0,66.01,2863165,0,0,0,0,-1.13784969,-6.04877901,-12.0505552,-0.00990579,1.74976E+12
0.002,-0.09,0.987,0,0,0,0,896.183472,0,0,0,0,0,0,0,0,895.216,31.0443497,1,-103.535248,1.47,-0.28,-0.7,-0.201333389,0,-0.977606356,-0.060633976,54992,0,0,0,-1280270.38,-5318296,3270569.75,910.121094,0,0,0,-91,11,0,0,0,66.01,2863215,0,0,0,0,-1.3176595,-5.84216499,7.48009491,0.008614615,1.74976E+12
0.002,-0.091,0.987,0,0,0,0,896.143616,0,0,0,0,0,0,0,0,895.245,31.0443497,1,-103.535248,1.54,-0.21,-1.54,0.07155171,0,-0.995603323,-0.054316972,54993,0,0,0,-1280270.38,-5318296,3270569.5,910.125488,0,0,0,-90,11,0,0,0,66.02,2863265,0,0,0,0,-1.50556493,-5.64195395,-4.69539547,0.026534999,1.74976E+12
